Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Mean Operative Temperature,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Total energy[J](Hourly)
1116162000.0,20.83333333,7.758333333,95616.75,1.433333333,346.25,403.25,241.6666667,213.4681763,60.14360796,21.1415675,57316.11482,0.0,0.0,57316.11482
1116165600.0,21.05833333,7.916666667,95619.75,1.683333333,335.3333333,371.25,193.1666667,235.6081861,52.6893098,21.10004257,57316.11482,0.0,0.0,57316.11482
1116169200.0,21.04166667,7.883333333,95622.75,2.275,337.8333333,323.25,216.0833333,251.5566985,43.18863413,21.11525263,1266282.447,0.0,0.0,1266282.447
1116172800.0,20.825,7.45,95625.75,2.225,293.6666667,262.75,184.0833333,263.9823795,32.82247444,21.08927289,1363184.304,0.0,0.0,1363184.304
1116176400.0,20.175,7.316666667,95628.75,1.866666667,2.0,167.6666667,107.0,274.6889414,22.21373165,21.03437971,1267035.857,0.0,0.0,1267035.857
1116180000.0,19.21666667,7.458333333,95631.75,2.691666667,327.5833333,77.0,87.58333333,284.7718502,11.75425973,20.97169121,1275375.099,0.0,661656.0262,1937031.125
1116183600.0,18.1,7.908333333,95634.75,2.408333333,326.3333333,12.30555556,8.833333333,294.9712679,1.771841733,20.9296968,3356736.755,0.0,661656.0262,4018392.781
1116187200.0,16.95833333,8.725,95637.75,1.583333333,343.0,0.0,0.0,305.8623288,-7.383682707,20.85758767,3770938.955,0.0,661656.0262,4432594.981
1116190800.0,15.8,8.866666667,95640.75,1.091666667,97.25,0.0,0.0,317.9115137,-15.28974721,20.75959825,3569067.301,0.0,720488.9956,4289556.297
1116194400.0,14.6,8.466666667,95643.75,1.325,97.58333333,0.0,0.0,331.4110862,-21.43480902,20.5310707,154217.9712,0.0,176498.9081,330716.8793
1116198000.0,13.45833333,8.241666667,95646.75,1.35,142.75,0.0,0.0,346.3030088,-25.26865302,20.42203709,57316.11482,0.0,235331.8775,292647.9923
1116201600.0,12.41666667,7.908333333,95649.75,1.683333333,207.75,0.0,0.0,4.181187445,-26.1129883,20.34060743,57316.11482,0.0,235331.8775,292647.9923
1116205200.0,11.41666667,7.466666667,95652.75,2.625,241.3333333,0.0,0.0,17.54837851,-24.30694643,20.2508747,57316.11482,0.0,235331.8775,292647.9923
1116208800.0,10.65,7.416666667,95655.75,3.0,236.0,0.0,0.0,32.07595903,-19.8470222,20.16827872,57316.11482,0.0,235331.8775,292647.9923
1116212400.0,10.05,7.5,95658.75,2.766666667,235.6666667,0.0,0.0,45.16402957,-13.21666538,20.0960424,57316.11482,0.0,235331.8775,292647.9923
1116216000.0,9.566666667,7.208333333,95661.75,2.483333333,241.9166667,0.0,0.0,56.86061654,-4.962684158,20.03009453,57316.11482,0.0,235331.8775,292647.9923
1116219600.0,9.516666667,7.7,95664.75,3.508333333,224.1666667,26.91666667,53.33333333,67.51099259,4.427010269,20.01371865,57316.11482,0.0,235331.8775,292647.9923
1116223200.0,10.41666667,8.55,95667.75,3.191666667,226.9166667,79.83333333,341.3333333,77.60671,14.55300256,20.24830753,810441.5536,0.0,3425946.07,4236387.624
1116226800.0,11.93333333,9.208333333,95671.33333,2.633333333,201.0833333,97.41666667,585.3333333,87.75207958,25.07807526,20.52919102,941311.3062,0.0,3367113.1,4308424.406
1116230400.0,13.53333333,9.675,95674.75,2.566666667,218.9166667,148.0,621.0,98.75237431,35.66975621,20.76286929,465332.9536,0.0,3308280.131,3773613.085
1116234000.0,15.13333333,9.333333333,95677.75,5.083333333,245.1666667,196.9166667,632.5,111.8474992,45.90039188,20.97561868,57316.11482,0.0,0.0,57316.11482
1116237600.0,16.5,8.708333333,95680.75,6.766666667,225.8333333,270.6666667,556.8333333,129.1011797,55.04534948,21.13113558,57316.11482,0.0,0.0,57316.11482
1116241200.0,17.58333333,8.15,95683.75,9.05,200.4166667,325.0,498.0833333,153.2705541,61.71346503,21.22405443,57316.11482,0.0,0.0,57316.11482
1116244800.0,18.46666667,7.725,95686.75,10.275,156.75,336.25,502.0833333,184.0754289,63.81240193,21.31132907,57316.11482,0.0,0.0,57316.11482
1116248400.0,19.03333333,7.016666667,95692.08333,8.558333333,213.5,339.9166667,442.0833333,213.6620565,60.35968108,21.41214708,57316.11482,0.0,0.0,57316.11482
1116252000.0,19.31666667,6.95,95699.08333,6.2,182.0,330.1666667,379.1666667,235.84957,52.87663591,21.39764072,57316.11482,427211.4097,0.0,484527.5245
1116255600.0,19.34166667,7.666666667,95706.08333,5.783333333,91.5,284.9166667,332.0833333,251.788129,43.35665774,21.4321844,214767.4473,320298.5752,0.0,535066.0225
1116259200.0,19.00833333,8.408333333,95713.08333,5.616666667,107.25,218.1666667,300.4166667,264.1928947,32.98191995,21.42478932,311669.3037,97333.12177,0.0,409002.4255
1116262800.0,18.33333333,8.7,95720.08333,5.2,132.8333333,167.5833333,180.9166667,274.8803032,22.37276114,21.35791741,566025.8573,0.0,0.0,566025.8573
1116266400.0,17.35833333,8.875,95727.08333,3.683333333,152.0,77.08333333,112.9166667,284.9472197,11.91900243,21.22227713,1053433.299,0.0,661656.0262,1715089.325
1116270000.0,16.2,9.0,95734.08333,1.433333333,88.41666667,8.5,10.91666667,295.1320728,1.947117171,21.11414878,3439227.605,0.0,661656.0262,4100883.631
1116273600.0,15.0,9.991666667,95741.08333,0.95,55.83333333,0.0,0.0,306.0069206,-7.194147358,20.99834774,3770938.955,0.0,661656.0262,4432594.981
1116277200.0,13.8,10.29166667,95748.08333,0.616666667,98.83333333,0.0,0.0,318.0340753,-15.08374541,20.88565895,3569067.301,0.0,720488.9956,4289556.297
1116280800.0,12.6,9.883333333,95755.08333,0.608333333,198.25,0.0,0.0,331.5012916,-21.21275919,20.65999289,154217.9712,0.0,176498.9081,330716.8793
1116284400.0,11.4,9.275,95762.08333,1.483333333,254.3333333,0.0,0.0,346.3483798,-25.03488888,20.54034373,57316.11482,0.0,235331.8775,292647.9923
1116288000.0,10.49166667,8.608333333,95769.08333,4.408333333,247.25,0.0,0.0,4.165954932,-25.88112347,20.4452769,57316.11482,0.0,235331.8775,292647.9923
1116291600.0,9.733333333,7.875,95776.66667,3.808333333,261.4166667,0.0,0.0,17.4877887,-24.08155003,20.35971534,57316.11482,0.0,235331.8775,292647.9923
1116295200.0,9.166666667,7.558333333,95784.08333,2.858333333,220.0,0.0,0.0,31.97498625,-19.63520537,20.29450617,57316.11482,0.0,235331.8775,292647.9923
1116298800.0,8.766666667,7.25,95791.08333,2.816666667,163.6666667,0.0,0.0,45.03470832,-13.0214789,20.23198802,57316.11482,0.0,235331.8775,292647.9923
1116302400.0,8.425,6.65,95798.08333,1.641666667,194.0,0.0,0.0,56.71186153,-4.783645354,20.1731997,57316.11482,0.0,235331.8775,292647.9923
1116306000.0,8.475,6.108333333,95805.08333,0.866666667,190.1666667,28.83333333,57.66666667,67.34721627,4.59260117,20.16527945,57316.11482,0.0,235331.8775,292647.9923
1116309600.0,9.591666667,6.658333333,95812.08333,0.933333333,195.1666667,84.5,365.5,77.42847297,14.70914523,20.36779028,763752.2536,0.0,3425946.07,4189698.324
1116313200.0,11.35,7.375,95819.08333,1.566666667,182.1666667,87.83333333,628.0,87.55716411,25.22983419,20.67420989,941311.3062,0.0,3367113.1,4308424.406
1116316800.0,13.15,7.908333333,95826.08333,1.608333333,148.6666667,107.9166667,727.4166667,98.53721258,35.82364077,20.92478919,747509.0536,0.0,3308280.131,4055789.185
1116320400.0,14.95,7.441666667,95833.08333,1.108333333,70.25,144.75,747.0833333,111.6112321,46.06519292,21.18274747,57316.11482,0.0,0.0,57316.11482
1116324000.0,16.575,7.308333333,95840.08333,2.475,23.66666667,179.1666667,749.8333333,128.8609037,55.23235148,21.3678502,57316.11482,0.0,0.0,57316.11482
1116327600.0,18.01666667,7.191666667,95847.08333,3.6,48.58333333,200.9166667,752.0,153.1010991,61.93018382,21.47777758,57316.11482,0.0,0.0,57316.11482
1116331200.0,19.18333333,6.608333333,95854.08333,2.316666667,57.0,200.3333333,763.0,184.0959233,64.043007,21.58583739,57316.11482,0.0,0.0,57316.11482
1116334800.0,20.06666667,6.341666667,95857.58333,1.983333333,66.0,184.6666667,772.3333333,213.8499367,60.57156953,21.64975141,57316.11482,0.0,0.0,57316.11482
1116338400.0,20.63333333,6.241666667,95858.58333,1.991666667,59.08333333,160.1666667,771.8333333,236.0846675,53.06068892,21.4950482,57316.11482,433592.7415,0.0,490908.8563
1116342000.0,20.85833333,5.733333333,95859.0,1.583333333,107.0833333,123.8333333,771.0833333,252.0134698,43.52206908,21.5019415,740524.9473,190212.5839,0.0,930737.5312
1116345600.0,20.66666667,5.866666667,95859.58333,1.091666667,156.4166667,96.91666667,724.0833333,264.3976653,33.13912972,21.48038174,837426.8037,8238.402931,0.0,845665.2066
1116349200.0,20.03333333,6.2,95860.58333,0.975,128.9166667,82.0,597.4166667,275.0662031,22.52968997,21.48607244,828904.6073,0.0,0.0,828904.6073
1116352800.0,19.0,6.2,95861.58333,1.333333333,94.91666667,77.83333333,295.8333333,285.117299,12.08157786,21.47805942,774311.3488,0.0,661656.0262,1435967.375
1116356400.0,17.68333333,6.375,95862.0,1.5,103.9166667,15.44444444,26.91666667,295.2876719,2.119977032,21.35470921,3272838.005,0.0,661656.0262,3934494.031
1116360000.0,16.28333333,7.025,95862.58333,2.025,110.75,0.0,0.0,306.146372,-7.007450113,21.20992234,3770938.955,0.0,661656.0262,4432594.981
1116363600.0,14.88333333,7.341666667,95863.58333,1.175,66.16666667,0.0,0.0,318.1516672,-14.88116526,21.07860915,3569067.301,0.0,720488.9956,4289556.297
1116367200.0,13.48333333,6.716666667,95864.0,0.241666667,102.3333333,0.0,0.0,331.586986,-20.99482709,20.83909072,154217.9712,0.0,176498.9081,330716.8793
1116370800.0,12.08333333,6.125,95864.58333,0.725,81.91666667,0.0,0.0,346.3901513,-24.80593898,20.7104456,57316.11482,0.0,235331.8775,292647.9923
1116374400.0,10.975,6.058333333,95865.58333,0.516666667,23.5,0.0,0.0,4.150299447,-25.65469144,20.60660515,57316.11482,0.0,235331.8775,292647.9923
1116378000.0,9.958333333,5.808333333,95866.58333,0.158333333,18.91666667,0.0,0.0,17.42639585,-23.86186468,20.51632738,57316.11482,0.0,235331.8775,292647.9923
1116381600.0,9.091666667,5.775,95867.0,0.141666667,180.5833333,0.0,0.0,31.87440502,-19.42914329,20.43069709,57316.11482,0.0,235331.8775,292647.9923
1116385200.0,8.45,5.9,95867.58333,0.158333333,351.25,0.0,0.0,44.90661067,-12.83195763,20.36866405,57316.11482,0.0,235331.8775,292647.9923
1116388800.0,7.966666667,5.433333333,95868.58333,0.316666667,341.0,0.0,0.0,56.56485825,-4.61014741,20.31011483,57316.11482,0.0,235331.8775,292647.9923
1116392400.0,7.916666667,5.216666667,95869.58333,0.341666667,338.5833333,30.33333333,62.0,67.18552152,4.752747382,20.30039759,57316.11482,0.0,235331.8775,292647.9923
1116396000.0,8.991666667,5.358333333,95870.0,0.358333333,339.9166667,83.0,392.5,77.25252338,14.85987581,20.50375103,747509.0536,0.0,3425946.07,4173455.124
1116399600.0,10.69166667,5.633333333,95870.58333,0.4,337.5833333,79.66666667,666.0833333,87.36463341,25.37612746,20.81035133,941311.3062,0.0,3367113.1,4308424.406
1116403200.0,12.39166667,6.091666667,95871.58333,1.916666667,339.75,102.25,745.0833333,98.32434596,35.9719039,21.04629212,747509.0536,0.0,3308280.131,4055789.185
1116406800.0,14.03333333,5.658333333,95872.0,3.35,338.0833333,134.5,770.25,111.3767099,46.22412001,21.27593284,57316.11482,0.0,0.0,57316.11482
1116410400.0,15.575,5.316666667,95872.58333,4.008333333,348.25,172.9166667,763.25,128.6207437,55.41323412,21.44513802,57316.11482,0.0,0.0,57316.11482
1116414000.0,16.84166667,5.633333333,95873.58333,6.808333333,345.9166667,211.6666667,734.3333333,152.9287219,62.1408933,21.5362508,57316.11482,0.0,0.0,57316.11482
1116417600.0,17.88333333,5.625,95874.58333,6.441666667,345.5833333,214.0,741.25,184.1110844,64.26835667,21.62138302,57316.11482,0.0,0.0,57316.11482
1116421200.0,18.65,6.2,95854.0,7.816666667,344.5833333,209.75,729.6666667,214.0316086,60.77922425,21.73725379,57316.11482,0.0,0.0,57316.11482
1116424800.0,19.075,6.816666667,95818.58333,6.633333333,344.6666667,187.3333333,718.4166667,236.3132994,53.24143646,21.69003322,57316.11482,1069455.096,0.0,1126771.211
1116428400.0,19.2,6.725,95783.0,3.308333333,346.8333333,145.1666667,721.75,252.2325911,43.68483603,21.74802458,214767.4473,1038339.212,0.0,1253106.659
1116432000.0,18.96666667,6.366666667,95747.58333,1.958333333,294.1666667,102.9166667,709.5,264.5965971,33.29406395,21.77692175,311669.3037,887057.7714,0.0,1198727.075
1116435600.0,18.33333333,6.375,95712.0,1.616666667,341.9166667,80.41666667,608.9166667,275.2465702,22.68446789,21.78650008,566025.8573,612181.3477,0.0,1178207.205
1116439200.0,17.3,6.266666667,95676.58333,1.35,182.25,78.33333333,298.0,285.2820356,12.24192468,21.70214017,774311.3488,124650.901,661656.0262,1560618.276
1116442800.0,15.925,6.158333333,95641.0,0.808333333,13.16666667,15.52777778,27.0,295.4380297,2.290349331,21.54088932,3272838.005,0.0,661656.0262,3934494.031
1116446400.0,15.00833333,6.666666667,95605.58333,0.541666667,339.5,0.0,0.0,306.2806656,-6.823671886,21.3901859,3770938.955,0.0,661656.0262,4432594.981
1116450000.0,14.45,7.058333333,95570.0,1.958333333,342.4166667,0.0,0.0,318.2642921,-14.68209335,21.26257297,3569067.301,0.0,720488.9956,4289556.297
1116453600.0,13.85,7.391666667,95534.58333,2.65,298.75,0.0,0.0,331.668192,-20.78110013,21.06010925,154217.9712,0.0,176498.9081,330716.8793
1116457200.0,13.25,7.716666667,95499.0,2.108333333,333.75,0.0,0.0,346.4283585,-24.58188662,20.96042066,57316.11482,0.0,235331.8775,292647.9923
1116460800.0,13.05833333,8.15,95463.58333,1.9,284.75,0.0,0.0,4.134234594,-25.43376733,20.89165833,57316.11482,0.0,235331.8775,292647.9923
1116464400.0,13.21666667,8.575,95428.0,1.141666667,16.5,0.0,0.0,17.36423983,-23.64795822,20.85138031,57316.11482,0.0,235331.8775,292647.9923
1116468000.0,13.3,9.166666667,95392.58333,0.6,127.0833333,0.0,0.0,31.77425727,-19.22889697,20.80911482,57316.11482,0.0,235331.8775,292647.9923
1116471600.0,13.35833333,9.675,95357.0,0.308333333,28.83333333,0.0,0.0,44.77978589,-12.64815538,20.78410751,57316.11482,0.0,235331.8775,292647.9923
1116475200.0,13.45833333,9.741666667,95321.58333,0.566666667,114.25,0.0,0.0,56.41966706,-4.442236087,20.74562586,57316.11482,0.0,235331.8775,292647.9923
1116478800.0,13.5,11.50833333,95286.0,1.191666667,127.0833333,7.166666667,0.0,67.02598257,4.907411614,20.71991442,57316.11482,0.0,235331.8775,292647.9923
1116482400.0,13.675,12.975,95250.58333,1.458333333,88.08333333,35.0,0.166666667,77.07895262,15.00516512,20.8017272,1374271.004,0.0,3425946.07,4800217.074
1116486000.0,14.325,13.04166667,95215.58333,2.141666667,128.5,138.5833333,2.916666667,87.17460175,25.51693259,20.86414077,813406.0062,0.0,3367113.1,4180519.106
1116489600.0,15.28333333,12.70833333,95180.0,1.55,165.4166667,216.75,12.66666667,98.11392086,36.11452645,20.94386925,369914.0536,0.0,3308280.131,3678194.185
1116493200.0,16.16666667,12.73333333,95144.58333,1.15,122.4166667,240.5833333,14.33333333,111.1441219,46.37715022,21.0303037,57316.11482,0.0,0.0,57316.11482
1116496800.0,16.55833333,12.55,95109.0,0.991666667,92.58333333,208.5,10.0,128.3809205,55.58795723,21.06280946,57316.11482,0.0,0.0,57316.11482
1116500400.0,17.18333333,12.53333333,95073.58333,0.408333333,117.5,382.4166667,47.08333333,152.7535625,62.34552484,21.22558658,57316.11482,0.0,0.0,57316.11482
1116504000.0,18.18333333,12.525,95038.0,0.316666667,97.66666667,424.3333333,98.83333333,184.1208236,64.48837676,21.40429137,57316.11482,0.0,0.0,57316.11482
1116507600.0,18.95,12.4,95030.58333,0.516666667,97.83333333,375.5,69.25,214.2068673,60.98259571,21.52282305,57316.11482,0.0,0.0,57316.11482
1116511200.0,19.2,12.75,95043.58333,0.95,84.91666667,214.4166667,10.33333333,236.5352895,53.41884508,21.44369757,57316.11482,0.0,0.0,57316.11482
1116514800.0,18.90833333,13.175,95056.58333,2.6,89.41666667,110.5,0.416666667,252.4453665,43.84492507,21.38076826,1266282.447,0.0,0.0,1266282.447
1116518400.0,18.46666667,13.41666667,95069.58333,2.9,155.6666667,101.5833333,0.0,264.7895982,33.44668135,21.3221037,1363184.304,0.0,0.0,1363184.304
1116522000.0,18.00833333,13.90833333,95082.58333,2.633333333,92.16666667,73.33333333,0.0,275.4213362,22.83704328,21.27084226,1617540.857,0.0,0.0,1617540.857
1116525600.0,17.625,13.44166667,95095.58333,1.341666667,231.5,46.41666667,0.0,285.4413794,12.39998039,21.26502781,2320488.999,0.0,661656.0262,2982145.025
1116529200.0,17.15,13.48333333,95108.58333,0.3,327.8333333,6.416666667,0.0,295.5831131,2.458161296,21.25771286,3540056.405,0.0,661656.0262,4201712.431
1116532800.0,16.60833333,15.125,95121.58333,0.416666667,289.75,0.0,0.0,306.4097866,-6.642893943,21.2197611,3770938.955,0.0,661656.0262,4432594.981
1116536400.0,16.80833333,16.05833333,95135.16667,0.616666667,339.75,0.0,0.0,318.3719551,-14.4866161,21.19382361,3569067.301,0.0,720488.9956,4289556.297
1116540000.0,17.33333333,15.86666667,95148.58333,0.758333333,286.6666667,0.0,0.0,331.7449338,-20.57166513,21.07130412,154217.9712,0.0,176498.9081,330716.8793
1116543600.0,17.61666667,15.81666667,95161.58333,0.625,345.75,0.0,0.0,346.4630387,-24.3628141,21.04267238,57316.11482,0.0,235331.8775,292647.9923
1116547200.0,17.7,15.43333333,95174.58333,0.325,234.1666667,0.0,0.0,4.117774653,-25.21842478,21.02373678,57316.11482,0.0,235331.8775,292647.9923
1116550800.0,17.64166667,15.21666667,95187.58333,0.2,234.25,0.0,0.0,17.30136263,-23.43989669,21.00553545,57316.11482,0.0,235331.8775,292647.9923
1116554400.0,17.54166667,14.775,95200.58333,0.141666667,345.3333333,0.0,0.0,31.67458705,-19.03452526,20.97780739,57316.11482,0.0,235331.8775,292647.9923
1116558000.0,17.5,14.75,95213.58333,0.041666667,333.5833333,0.0,0.0,44.65428517,-12.47012341,20.96854711,57316.11482,0.0,235331.8775,292647.9923
1116561600.0,17.44166667,15.0,95226.58333,0.116666667,333.3333333,0.0,0.0,56.27635004,-4.279954358,20.94940898,57316.11482,0.0,235331.8775,292647.9923
1116565200.0,17.45833333,15.7,95239.58333,0.725,82.58333333,16.83333333,0.166666667,66.86867507,5.056559575,20.94334402,57316.11482,0.0,235331.8775,292647.9923
1116568800.0,18.14166667,15.90833333,95252.58333,0.516666667,78.08333333,87.91666667,2.25,76.90785341,15.14498718,21.07886859,1265452.924,0.0,3425946.07,4691398.994
1116572400.0,19.125,15.40833333,95265.58333,0.1,68.0,161.5833333,13.83333333,86.98718476,25.65223051,21.20542399,1065379.536,0.0,3367113.1,4432492.636
1116576000.0,20.2,15.49166667,95278.58333,0.391666667,76.5,234.6666667,33.91666667,97.90608554,36.25149298,21.35153438,1422461.524,0.0,3308280.131,4730741.655
1116579600.0,21.05,15.175,95291.58333,0.775,349.3333333,230.1666667,11.33333333,110.913661,46.52426461,21.36734342,1184298.627,0.0,1150214.606,2334513.233
1116583200.0,21.475,14.21666667,95304.58333,0.55,128.75,218.8333333,2.833333333,128.1416629,55.75648465,21.40071538,1184298.627,0.0,1150214.606,2334513.233
1116586800.0,21.83333333,13.91666667,95317.58333,1.116666667,177.0,276.5833333,8.416666667,152.5757742,62.5440126,21.45757909,1184298.627,0.0,1150214.606,2334513.233
1116590400.0,22.35,14.0,95330.58333,1.233333333,86.58333333,352.5833333,57.25,184.125062,64.70299369,21.54404476,1184298.627,0.0,1150214.606,2334513.233
1116594000.0,23.24166667,14.05833333,95341.83333,1.075,134.1666667,410.6666667,171.3333333,214.3755119,61.1816339,21.67333966,1184298.627,0.0,1150214.606,2334513.233
1116597600.0,24.16666667,14.15833333,95352.41667,0.733333333,323.0833333,375.5833333,210.0,236.7504647,53.59288027,21.80385572,1184298.627,24053.09068,1150214.606,2358566.324
1116601200.0,24.85,14.2,95362.83333,0.341666667,335.5,313.5833333,235.8333333,252.6516721,44.00230127,21.91499439,2235813.627,93071.15876,1150214.606,3479099.392
1116604800.0,24.98333333,16.24166667,95372.83333,0.825,93.91666667,247.75,149.0,264.9765796,33.59693919,21.94191298,2269764.263,63924.32592,1150214.606,3483903.195
1116608400.0,25.01666667,16.24166667,95383.41667,0.966666667,113.5,162.75,311.25,275.5904356,22.98736317,21.97738061,2303714.898,93633.30032,1150214.606,3547562.804
1116612000.0,24.925,15.49166667,95393.83333,1.441666667,62.0,109.6666667,350.6666667,285.5952829,12.5556814,22.0141514,2046075.519,138342.0732,1581827.711,3766245.303
1116615600.0,24.39166667,16.16666667,95403.83333,3.125,40.91666667,40.5,54.25,295.7228914,2.623339427,22.01817254,2815944.155,280047.7682,1581827.711,4677819.634
1116619200.0,23.45833333,16.85,95414.41667,2.191666667,119.9166667,0.0,0.0,306.5337225,-6.465197831,21.9817662,3770938.955,0.0,1581827.711,5352766.666
1116622800.0,22.35833333,17.39166667,95424.83333,0.783333333,150.5,0.0,0.0,318.4746637,-14.29481973,21.90070167,3736988.319,0.0,1640660.68,5377648.999
1116626400.0,21.25833333,17.54166667,95434.83333,0.7,153.0833333,0.0,0.0,331.8172378,-20.36660817,21.67801374,821552.3635,0.0,521563.2898,1343115.653
1116630000.0,20.15833333,17.5,95445.41667,0.583333333,105.0833333,0.0,0.0,346.4942312,-24.14880263,21.50582876,57316.11482,0.0,235331.8775,292647.9923
1116633600.0,19.05833333,17.26666667,95455.83333,0.558333333,74.33333333,0.0,0.0,4.100934565,-25.00873597,21.39592074,57316.11482,0.0,235331.8775,292647.9923
1116637200.0,17.9,16.86666667,95465.83333,1.066666667,139.6666667,0.0,0.0,17.23780825,-23.23774423,21.30988009,57316.11482,0.0,235331.8775,292647.9923
1116640800.0,16.99166667,16.11666667,95476.41667,1.108333333,192.5833333,0.0,0.0,31.57544049,-18.84608474,21.23466802,57316.11482,0.0,235331.8775,292647.9923
1116644400.0,16.35,15.64166667,95486.83333,1.775,156.9166667,0.0,0.0,44.53016159,-12.29791045,21.17597075,57316.11482,0.0,235331.8775,292647.9923
1116648000.0,15.80833333,15.59999921,95496.83333,1.991666667,152.5833333,0.0,0.0,56.13497086,-4.123342382,21.12626217,57316.11482,0.0,235331.8775,292647.9923
1116651600.0,15.83333333,15.83332708,95507.41667,2.691666667,210.3333333,38.91666667,74.0,66.71367605,5.200160002,21.13746979,57316.11482,0.0,235331.8775,292647.9923
1116655200.0,16.93333333,16.175,95517.83333,2.408333333,216.0,96.25,478.0,76.73931966,15.27931926,21.45294083,1188317.524,0.0,3425946.07,4614263.594
1116658800.0,18.53333333,16.35833333,95527.83333,1.35,219.6666667,66.0,846.6666667,86.80249927,25.78200555,21.8524129,1256217.336,0.0,3367113.1,4623330.436
1116662400.0,20.13333333,16.34166667,95538.41667,1.158333333,238.8333333,74.0,943.75,97.70098983,36.38279172,22.13808834,1404184.774,0.0,3308280.131,4712464.905
1116666000.0,21.73333333,14.78333333,95548.83333,1.608333333,178.25,125.0833333,951.9166667,110.685523,46.66544826,22.20687649,1184298.627,0.0,1150214.606,2334513.233
1116669600.0,23.21666667,13.75833333,95558.83333,1.025,142.5,275.75,706.0,127.9032073,55.9187843,22.31753612,1184298.627,15383.76595,1150214.606,2349896.999
1116673200.0,23.68333333,13.68333333,95569.41667,0.633333333,162.25,383.0,146.3333333,152.3955239,62.73629359,22.30587804,1184298.627,2765.199008,1150214.606,2337278.432
1116676800.0,23.48333333,13.71666667,95579.83333,0.566666667,93.41666667,410.0,65.08333333,184.1237307,64.91213453,22.28818739,1184298.627,0.0,1150214.606,2334513.233
1116680400.0,23.28333333,13.8,95571.75,1.916666667,36.83333333,416.25,43.58333333,214.5373461,61.37628824,22.28052642,1184298.627,0.0,1150214.606,2334513.233
1116684000.0,22.96666667,13.56666667,95550.75,3.35,38.91666667,359.1666667,30.5,236.9586559,53.76350634,22.25098025,1184298.627,0.0,1150214.606,2334513.233
1116687600.0,22.45,13.225,95529.16667,4.183333333,257.0,297.8333333,24.5,252.8513877,44.15692822,22.22852682,2235813.627,0.0,1150214.606,3386028.233
1116691200.0,21.79166667,13.15833333,95507.75,3.025,223.75,218.25,14.75,265.1574551,33.74479325,22.16571226,2269764.263,0.0,1150214.606,3419978.869
1116694800.0,21.09166667,12.79166667,95486.75,1.491666667,228.0,141.5,7.25,275.7538053,23.13537328,22.0911893,2210336.298,0.0,1150214.606,3360550.904
1116698400.0,20.275,12.09166667,95465.75,0.675,238.0833333,66.25,0.666666667,285.7437011,12.70896308,22.01328718,2115813.819,0.0,1581827.711,3697641.53
1116702000.0,19.375,11.85833333,95444.75,0.3,243.25,8.583333333,0.0,295.8573367,2.785809551,21.97655076,3446739.005,0.0,1581827.711,5028566.716
1116705600.0,18.59166667,12.01666667,95423.16667,0.416666667,212.9166667,0.0,0.0,306.6524634,-6.290665315,21.96259217,3770938.955,0.0,1581827.711,5352766.666
1116709200.0,17.83333333,12.56666667,95401.75,0.733333333,218.8333333,0.0,0.0,318.5724276,-14.10679017,21.89855694,3736988.319,0.0,1640660.68,5377648.999
1116712800.0,17.03333333,12.725,95380.75,1.016666667,243.0,0.0,0.0,331.8851325,-20.16601461,21.69242014,821552.3635,0.0,521563.2898,1343115.653
1116716400.0,16.29166667,12.25,95359.75,1.858333333,246.5,0.0,0.0,346.5219768,-23.93993224,21.57558616,57316.11482,0.0,235331.8775,292647.9923
1116720000.0,15.76666667,12.525,95338.75,2.983333333,249.0,0.0,0.0,4.083729918,-24.80477148,21.50277542,57316.11482,0.0,235331.8775,292647.9923
1116723600.0,15.54166667,12.95833333,95317.16667,3.516666667,223.3333333,0.0,0.0,17.17362274,-23.0415631,21.45163769,57316.11482,0.0,235331.8775,292647.9923
1116727200.0,15.38333333,12.65,95295.75,4.183333333,234.1666667,0.0,0.0,31.4768657,-18.66362974,21.41960036,57316.11482,0.0,235331.8775,292647.9923
1116730800.0,15.24166667,12.28333333,95274.75,2.908333333,234.5833333,0.0,0.0,44.40747004,-12.13156261,21.37958875,57316.11482,0.0,235331.8775,292647.9923
1116734400.0,15.2,12.66666667,95253.75,2.458333333,201.3333333,0.0,0.0,55.99559473,-3.972437473,21.36786467,57316.11482,0.0,235331.8775,292647.9923
1116738000.0,15.31666667,12.825,95232.75,3.233333333,244.0,19.66666667,0.0,66.56106377,5.33818467,21.35982006,57316.11482,0.0,235331.8775,292647.9923
1116741600.0,15.80833333,12.58333333,95211.16667,3.75,251.9166667,79.25,0.666666667,76.57344631,15.40814179,21.42690789,887576.9536,0.0,3425946.07,4313523.024
1116745200.0,16.21666667,13.08333333,95189.75,3.3,231.9166667,145.75,4.333333333,86.62066309,25.90624549,21.47614217,797162.8062,0.0,3367113.1,4164275.906
